
1	117	21.6
2	117	13.9
3	117	14.0
4	117	18.1
5	117	14.5
6	117	15.5
7	117	14.3
8	117	13.5
9	117	20.6
10	117	14.1
11	117	15.6
12	117	14.6
13	117	13.8
14	117	20.5
15	117	13.1
16	117	13.5
17	117	15.1
18	117	14.9
19	117	13.5
20	117	16.1
21	117	22.7
22	117	16.1
23	117	18.2
24	117	14.3
25	117	14.8
26	117	22.7
27	117	20.3
28	117	17.3
29	117	13.6
30	117	19.1
31	117	14.5
32	117	14.0
33	117	18.7
34	117	13.4
35	117	13.7
36	117	19.4
37	117	14.7
38	117	13.7
39	117	15.7
40	117	14.9
41	117	14.1
42	117	14.4
43	117	14.3
44	117	16.4
45	117	14.0
46	117	14.2
47	117	14.7
48	117	13.3
49	117	14.3
50	117	14.8
51	117	14.4
52	117	16.1
53	117	17.7
54	117	13.9
55	117	14.7
56	117	15.6
57	117	14.3
58	117	13.4
59	117	14.3
60	117	13.8
61	117	16.6
62	117	15.6
63	117	15.2
64	117	16.1
65	117	14.7
66	117	13.1
67	117	20.7
68	117	16.7
69	117	15.1
70	117	18.5
71	117	14.5
72	117	14.6
73	117	13.9
74	117	14.7
75	117	13.5
76	117	16.7
77	117	18.2
78	117	22.2
79	117	15.5
80	117	21.7
81	117	14.8
82	117	34.3
83	117	16.6
84	117	13.2
85	117	13.1
86	117	20.0
87	117	19.1
88	117	16.6
89	117	14.2
90	117	13.8
91	117	14.3
92	117	18.1
93	117	19.4
94	117	17.2
95	117	18.3
96	117	18.0
97	117	14.2
98	117	15.5
99	117	18.7
100	117	22.6
101	117	20.3
102	117	19.3
103	117	20.8
104	117	18.0
105	117	13.4
106	117	22.2
107	117	14.7
108	117	15.8
109	117	16.5
110	117	19.0
111	117	14.7
112	117	15.3
113	117	13.4
114	117	17.3
115	117	13.3
116	117	13.1
117	117	15.0
118	117	18.7
119	117	16.6
120	117	23.0
121	117	19.2
122	117	14.5
123	117	19.3
124	117	14.2
125	117	21.0
126	117	13.9
127	117	19.9
128	117	13.9
129	117	20.5
130	117	17.6
131	117	14.0
132	117	19.6
133	117	16.1
134	117	15.6
135	117	15.1
136	117	15.4
137	117	14.0
138	117	16.9
139	117	13.9
140	117	16.2
141	117	20.2
142	117	13.8
143	117	15.1
144	117	17.4
145	117	18.4
146	117	13.6
147	117	16.0
148	117	13.9
149	117	14.7
150	117	14.5
151	117	15.3
152	117	14.7
153	117	17.6
154	117	14.2
155	117	13.4
156	117	13.9
157	117	14.5
158	117	23.1
159	117	14.0
160	117	13.2
161	117	14.5
162	117	14.2
163	117	16.2
164	117	20.8
165	117	13.1
166	117	13.4
167	117	14.5
168	117	13.7
169	117	13.8
170	117	16.0
171	117	15.2
172	117	13.9
173	117	13.3
174	117	14.0
175	117	16.7
176	117	14.7
177	117	13.6
178	117	15.2
179	117	14.7
180	117	16.8
181	117	14.9
182	117	14.1
183	117	13.1
184	117	15.2
185	117	15.7
186	117	14.9
187	117	15.8
188	117	21.2
189	117	13.6
190	117	14.3
191	117	14.1
192	117	13.1
193	117	13.4
194	117	13.5
195	117	15.2
196	117	13.9
197	117	18.2
198	117	16.0
199	117	14.5
200	117	17.0
201	117	13.6
202	117	15.1
203	117	15.7
204	117	13.8
205	117	14.3
206	117	19.2
207	117	21.0
208	117	23.8
209	117	14.7
210	117	13.5
211	117	15.3
212	117	16.5
213	117	14.5
214	117	14.1
215	117	18.6
216	117	13.6
217	117	19.0
218	117	16.8
219	117	16.8
220	117	14.5
221	117	18.0
222	117	14.1
223	117	20.0
224	117	14.7
225	117	13.3
226	117	15.1
227	117	16.2
228	117	13.7
229	117	20.1
230	117	14.5
231	117	24.5
232	117	18.0
233	117	13.3
234	117	16.7
235	117	17.2
236	117	16.9
237	117	15.4
238	117	16.2
239	117	13.5
240	117	24.5
241	117	15.8
242	117	13.1
243	117	16.8
244	117	17.1
245	117	19.4
246	117	17.1
247	117	16.9
248	117	17.4
249	117	14.0
250	117	15.6
251	117	15.2
252	117	17.0
253	117	16.7
254	117	14.0
255	117	15.2
256	117	15.1
257	117	19.4
258	117	14.5
259	117	16.3
260	117	13.3
261	117	13.4
262	117	22.5
263	117	15.9
264	117	18.1
265	117	31.6
266	117	14.6
267	117	17.1
268	117	13.6
269	117	14.2
270	117	13.1
271	117	16.4
272	117	16.2
273	117	17.1
274	117	14.4
275	117	13.5
276	117	28.5
277	117	14.3
278	117	20.6
279	117	14.3
280	117	18.2
281	117	14.8
282	117	14.9
283	117	18.6
284	117	15.3
285	117	19.9
286	117	15.9
287	117	19.9
288	117	14.1
289	117	24.0
290	117	14.8
291	117	20.2
292	117	18.0
293	117	13.9
294	117	13.3
295	117	13.8
296	117	13.7
297	117	16.5
298	117	14.8
299	117	14.4
300	117	22.4
301	117	14.7
302	117	14.5
303	117	13.7
304	117	19.4
305	117	22.5
306	117	14.3
307	117	15.4
308	117	18.7
309	117	15.1
310	117	14.4
311	117	15.1
312	117	13.3
313	117	15.2
314	117	15.8
315	117	16.9
316	117	21.6
317	117	19.3
318	117	18.1
319	117	13.4
320	117	15.2
321	117	18.8
322	117	16.3
323	117	21.0
324	117	13.6
325	117	14.7
326	117	14.0
327	117	26.3
328	117	14.9
329	117	16.6
330	117	13.7
331	117	20.0
332	117	19.4
333	117	19.4
334	117	14.8
335	117	16.3
336	117	14.2
337	117	14.7
338	117	16.2
339	117	15.8
340	117	16.5
341	117	17.4
342	117	13.3
343	117	15.2
344	117	14.0
345	117	13.8
346	117	16.6
347	117	14.3
348	117	14.5
349	117	13.9
350	117	15.3
351	117	14.1
352	117	16.8
353	117	15.5
354	117	14.7
355	117	14.1
356	117	20.1
357	117	14.1
358	117	16.0
359	117	13.6
360	117	13.9
361	117	14.0
362	117	15.3
363	117	16.5
364	117	18.5
365	117	14.7
366	117	16.6
367	117	14.7
368	117	15.5
369	117	13.3
370	117	16.9
371	117	19.2
372	117	15.2
373	117	18.0
374	117	15.4
375	117	25.6
376	117	15.2
377	117	14.8
378	117	21.6
379	117	17.4
380	117	16.0
381	117	14.5
382	117	19.5
383	117	16.9
384	117	13.8
385	117	14.4
386	117	21.7
387	117	13.6
388	117	14.7
389	117	13.1
390	117	14.5
391	117	18.2
392	117	16.3
393	117	15.3
394	117	15.3
395	117	14.0
396	117	15.1
397	117	14.2
398	117	15.4
399	117	15.8
400	117	15.6
401	117	14.3
402	117	15.6
403	117	22.6
404	117	22.2
405	117	27.8
406	117	15.1
407	117	17.8
408	117	15.3
409	117	20.5
410	117	16.4
411	117	20.8
412	117	15.8
413	117	14.4
414	117	16.8
415	117	16.5
416	117	15.0
417	117	16.0
418	117	22.9
419	117	13.7
420	117	15.0
421	117	13.7
422	117	15.0
423	117	16.6
424	117	14.8
425	117	14.2
426	117	14.9
427	117	20.4
428	117	13.7
429	117	16.2
430	117	15.5
431	117	25.6
432	117	14.7
433	117	21.7
434	117	15.7
435	117	21.7
436	117	14.8
437	117	14.5
438	117	15.3
439	117	14.8
440	117	14.1
441	117	25.5
442	117	14.9
443	117	14.0
444	117	18.8
445	117	13.2
446	117	13.8
447	117	16.1
448	117	20.9
449	117	19.8
450	117	14.1
451	117	34.4
452	117	18.6
453	117	24.0
454	117	18.9
455	117	13.8
456	117	19.4
457	117	14.1
458	117	13.5
459	117	19.1
460	117	16.9
461	117	15.0
462	117	13.2
463	117	18.1
464	117	15.6
465	117	14.1
466	117	14.0
467	117	14.3
468	117	15.7
469	117	13.9
470	117	18.3
471	117	15.3
472	117	14.1
473	117	17.0
474	117	21.1
475	117	13.5
476	117	14.0
477	117	19.1
478	117	20.8
479	117	13.9
480	117	18.6
481	117	19.3
482	117	16.4
483	117	14.5
484	117	15.5
485	117	14.7
486	117	14.6
487	117	13.6
488	117	13.7
489	117	16.3
490	117	15.8
491	117	28.3
492	117	20.1
493	117	15.8
494	117	13.2
495	117	15.1
496	117	16.0
497	117	14.7
498	117	18.8
499	117	13.5
500	117	15.2
501	117	20.2
502	117	14.1
503	117	15.5
504	117	13.9
505	117	13.5
506	117	13.4
507	117	14.5
508	117	14.0
509	117	15.9
510	117	13.5
511	117	14.1
512	117	13.3
513	117	13.8
514	117	16.0
515	117	17.5
516	117	13.5
